@relation adult.data-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N5-F3

@attribute age numeric
@attribute workclass {' State-gov',' Self-emp-not-inc',' Private',' Federal-gov',' Local-gov',' ?',' Self-emp-inc',' Without-pay',' Never-worked'}
@attribute fnlwgt numeric
@attribute education {' Bachelors',' HS-grad',' 11th',' Masters',' 9th',' Some-college',' Assoc-acdm',' Assoc-voc',' 7th-8th',' Doctorate',' Prof-school',' 5th-6th',' 10th',' 1st-4th',' Preschool',' 12th'}
@attribute education-num numeric
@attribute marital-status {' Never-married',' Married-civ-spouse',' Divorced',' Married-spouse-absent',' Separated',' Married-AF-spouse',' Widowed'}
@attribute occupation {' Adm-clerical',' Exec-managerial',' Handlers-cleaners',' Prof-specialty',' Other-service',' Sales',' Craft-repair',' Transport-moving',' Farming-fishing',' Machine-op-inspct',' Tech-support',' ?',' Protective-serv',' Armed-Forces',' Priv-house-serv'}
@attribute relationship {' Not-in-family',' Husband',' Wife',' Own-child',' Unmarried',' Other-relative'}
@attribute race {' White',' Black',' Asian-Pac-Islander',' Amer-Indian-Eskimo',' Other'}
@attribute sex {' Male',' Female'}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {' United-States',' Cuba',' Jamaica',' India',' ?',' Mexico',' South',' Puerto-Rico',' Honduras',' England',' Canada',' Germany',' Iran',' Philippines',' Italy',' Poland',' Columbia',' Cambodia',' Thailand',' Ecuador',' Laos',' Taiwan',' Haiti',' Portugal',' Dominican-Republic',' El-Salvador',' France',' Guatemala',' China',' Japan',' Yugoslavia',' Peru',' Outlying-US(Guam-USVI-etc)',' Scotland',' Trinadad&Tobago',' Greece',' Nicaragua',' Vietnam',' Hong',' Ireland',' Hungary',' Holand-Netherlands'}
@attribute income {' <=50K',' >50K'}

@data
37,' Private',176756,' Some-college',10,' Married-civ-spouse',' Adm-clerical',' Husband',' Black',' Male',0,1485,70,' United-States',' >50K'
32,' Private',191856,' Masters',14,' Married-civ-spouse',' Sales',' Wife',' White',' Female',0,0,45,' United-States',' >50K'
45,' Self-emp-inc',40666,' Prof-school',15,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,55,' United-States',' >50K'
46,' Private',102318,' Some-college',10,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,1887,40,' United-States',' >50K'
42,' Federal-gov',34218,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',7298,0,50,' United-States',' >50K'
51,' Private',199995,' 9th',5,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
37,' Self-emp-not-inc',301568,' HS-grad',9,' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',0,0,35,' United-States',' >50K'
58,' Private',239523,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,45,' United-States',' >50K'
56,' Self-emp-not-inc',220187,' Some-college',10,' Married-civ-spouse',' Other-service',' Husband',' White',' Male',0,0,45,' United-States',' >50K'
63,' Private',174018,' Some-college',10,' Married-civ-spouse',' Sales',' Husband',' Black',' Male',0,0,40,' United-States',' >50K'
50,' Private',154728,' Some-college',10,' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
38,' Private',112497,' HS-grad',9,' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',0,0,40,' United-States',' >50K'
55,' Private',236520,' Assoc-voc',11,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
42,' Local-gov',267252,' Masters',14,' Separated',' Exec-managerial',' Unmarried',' Black',' Male',0,0,45,' United-States',' >50K'
51,' Private',106728,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',5178,0,60,' United-States',' >50K'
46,' Private',213140,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' ?',' >50K'
37,' Private',91711,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
26,' Private',250038,' Some-college',10,' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
44,' Private',161819,' HS-grad',9,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
34,' Private',198265,' Some-college',10,' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',3103,0,40,' United-States',' >50K'
43,' Private',74581,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,48,' United-States',' >50K'
47,' Private',131002,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
44,' Private',32000,' Some-college',10,' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0,18,' United-States',' >50K'
28,' Private',394927,' Some-college',10,' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
59,' Local-gov',50929,' Some-college',10,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
51,' Self-emp-not-inc',24790,' Some-college',10,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,99,' United-States',' >50K'
44,' Self-emp-inc',357679,' Bachelors',13,' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',15024,0,65,' United-States',' >50K'
41,' Private',175674,' Bachelors',13,' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
40,' Private',220977,' Doctorate',16,' Married-civ-spouse',' Exec-managerial',' Husband',' Asian-Pac-Islander',' Male',3103,0,40,' India',' >50K'
57,' Self-emp-inc',51016,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
24,' Private',200089,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,60,' Mexico',' >50K'
38,' Private',210610,' Assoc-acdm',12,' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
43,' Private',158528,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
53,' Local-gov',236873,' Masters',14,' Married-civ-spouse',' Exec-managerial',' Husband',' Black',' Male',0,0,40,' United-States',' >50K'
30,' Private',165235,' Bachelors',13,' Married-civ-spouse',' Adm-clerical',' Wife',' Asian-Pac-Islander',' Female',0,0,40,' Philippines',' >50K'
40,' Private',305846,' Some-college',10,' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',0,0,40,' United-States',' >50K'
41,' Private',213019,' Assoc-voc',11,' Married-civ-spouse',' Tech-support',' Wife',' White',' Female',0,0,38,' United-States',' >50K'
37,' Private',197429,' HS-grad',9,' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',0,0,45,' United-States',' >50K'
34,' Private',345705,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,1977,50,' United-States',' >50K'
40,' Federal-gov',75313,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',7688,0,66,' United-States',' >50K'
63,' Private',213095,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
39,' Private',167728,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
46,' Private',228372,' Bachelors',13,' Divorced',' Sales',' Unmarried',' White',' Male',0,0,40,' United-States',' >50K'
42,' Private',111483,' Bachelors',13,' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
61,' Local-gov',144723,' Masters',14,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',7298,0,60,' United-States',' >50K'
57,' ?',300104,' 5th-6th',3,' Married-civ-spouse',' ?',' Husband',' White',' Male',7298,0,84,' United-States',' >50K'
28,' Private',141957,' Assoc-acdm',12,' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,1887,70,' United-States',' >50K'
36,' Self-emp-inc',213008,' Assoc-acdm',12,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
48,' Private',108993,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,45,' United-States',' >50K'
62,' Private',195343,' Doctorate',16,' Divorced',' Prof-specialty',' Unmarried',' White',' Male',15020,0,50,' United-States',' >50K'
42,' Local-gov',266135,' Some-college',10,' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',0,0,52,' United-States',' >50K'
44,' Local-gov',171589,' Assoc-voc',11,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',7688,0,40,' United-States',' >50K'
51,' Local-gov',170579,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
39,' ?',361838,' Bachelors',13,' Married-civ-spouse',' ?',' Wife',' White',' Female',0,0,6,' United-States',' >50K'
57,' Private',180920,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
22,' Private',233955,' Bachelors',13,' Never-married',' Prof-specialty',' Not-in-family',' Amer-Indian-Eskimo',' Female',14344,0,40,' United-States',' >50K'
39,' Federal-gov',200968,' Some-college',10,' Married-civ-spouse',' Adm-clerical',' Other-relative',' White',' Male',0,0,45,' United-States',' >50K'
36,' Private',187847,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',7688,0,40,' United-States',' >50K'
39,' Federal-gov',232036,' Some-college',10,' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
65,' Private',115880,' Doctorate',16,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
56,' Self-emp-inc',165881,' HS-grad',9,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
35,' Self-emp-not-inc',112271,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
43,' Private',118308,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,1977,50,' United-States',' >50K'
39,' Private',107302,' HS-grad',9,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,45,' ?',' >50K'
52,' Self-emp-inc',287927,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female',15024,0,40,' United-States',' >50K'
39,' State-gov',77516,' Bachelors',13,' Never-married',' Adm-clerical',' Not-in-family',' White',' Male',2174,0,40,' United-States',' <=50K'
28,' Private',183175,' Some-college',10,' Divorced',' Adm-clerical',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
46,' Private',146195,' Assoc-acdm',12,' Divorced',' Tech-support',' Not-in-family',' Black',' Female',0,0,36,' United-States',' <=50K'
23,' Private',197387,' 5th-6th',3,' Married-civ-spouse',' Transport-moving',' Other-relative',' White',' Male',0,0,40,' Mexico',' <=50K'
45,' Private',98092,' HS-grad',9,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,60,' United-States',' <=50K'
58,' Self-emp-not-inc',321171,' HS-grad',9,' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
27,' Private',301302,' Bachelors',13,' Never-married',' Craft-repair',' Not-in-family',' White',' Male',0,0,50,' United-States',' <=50K'
32,' ?',115745,' Some-college',10,' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
28,' Private',189346,' HS-grad',9,' Divorced',' Craft-repair',' Not-in-family',' White',' Male',0,0,45,' United-States',' <=50K'
58,' Local-gov',283635,' Bachelors',13,' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
31,' Private',55849,' Some-college',10,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,45,' United-States',' <=50K'
18,' Private',208103,' 11th',7,' Never-married',' Other-service',' Other-relative',' White',' Male',0,0,25,' United-States',' <=50K'
23,' Local-gov',282579,' Assoc-voc',11,' Divorced',' Tech-support',' Not-in-family',' White',' Male',0,0,56,' United-States',' <=50K'
17,' Private',198124,' 11th',7,' Never-married',' Sales',' Own-child',' White',' Male',0,0,20,' United-States',' <=50K'
37,' Self-emp-not-inc',168496,' HS-grad',9,' Divorced',' Handlers-cleaners',' Own-child',' White',' Male',0,0,10,' United-States',' <=50K'
21,' Private',255957,' Some-college',10,' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',4101,0,40,' United-States',' <=50K'
23,' Private',137994,' Some-college',10,' Never-married',' Machine-op-inspct',' Own-child',' Black',' Female',0,0,40,' United-States',' <=50K'
34,' Private',290763,' HS-grad',9,' Divorced',' Handlers-cleaners',' Own-child',' White',' Female',0,0,40,' United-States',' <=50K'
44,' Private',167725,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
52,' Federal-gov',202452,' HS-grad',9,' Divorced',' Adm-clerical',' Not-in-family',' White',' Female',0,0,43,' United-States',' <=50K'
20,' Private',114874,' Some-college',10,' Never-married',' Adm-clerical',' Own-child',' White',' Male',0,0,30,' United-States',' <=50K'
45,' Private',127303,' Some-college',10,' Never-married',' Machine-op-inspct',' Own-child',' White',' Male',0,0,45,' United-States',' <=50K'
25,' Private',221757,' HS-grad',9,' Divorced',' Craft-repair',' Not-in-family',' White',' Male',3325,0,45,' United-States',' <=50K'
48,' Private',176026,' HS-grad',9,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
22,' Private',169188,' HS-grad',9,' Never-married',' Exec-managerial',' Own-child',' White',' Female',0,0,20,' United-States',' <=50K'
43,' Private',184378,' Bachelors',13,' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
26,' Private',314177,' HS-grad',9,' Never-married',' Sales',' Not-in-family',' Black',' Male',0,0,40,' United-States',' <=50K'
38,' Private',204640,' Some-college',10,' Widowed',' Adm-clerical',' Unmarried',' Black',' Female',0,0,40,' United-States',' <=50K'
46,' Private',138999,' Some-college',10,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
20,' Private',164922,' HS-grad',9,' Never-married',' Craft-repair',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
51,' State-gov',196504,' HS-grad',9,' Divorced',' Craft-repair',' Unmarried',' White',' Male',0,0,38,' United-States',' <=50K'
20,' Private',176321,' 12th',8,' Never-married',' Adm-clerical',' Own-child',' White',' Female',0,0,40,' Mexico',' <=50K'
28,' State-gov',130620,' 11th',7,' Separated',' Adm-clerical',' Unmarried',' Asian-Pac-Islander',' Female',0,0,40,' India',' <=50K'
25,' Private',192149,' Bachelors',13,' Never-married',' Adm-clerical',' Own-child',' White',' Female',0,0,40,' United-States',' <=50K'
44,' Private',167955,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' Poland',' <=50K'
19,' Private',43285,' Some-college',10,' Never-married',' Adm-clerical',' Own-child',' White',' Female',0,0,20,' United-States',' <=50K'
32,' State-gov',117927,' Some-college',10,' Never-married',' Adm-clerical',' Not-in-family',' Black',' Female',0,0,40,' United-States',' <=50K'
26,' Self-emp-not-inc',284343,' Assoc-acdm',12,' Never-married',' Craft-repair',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
21,' Private',294789,' Some-college',10,' Never-married',' Other-service',' Not-in-family',' White',' Female',0,0,25,' United-States',' <=50K'
35,' Private',325802,' Assoc-acdm',12,' Divorced',' Handlers-cleaners',' Unmarried',' White',' Female',0,0,24,' United-States',' <=50K'
41,' Private',176069,' HS-grad',9,' Separated',' Machine-op-inspct',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
21,' Private',286853,' HS-grad',9,' Never-married',' Other-service',' Own-child',' White',' Male',0,0,35,' United-States',' <=50K'
34,' Private',355571,' HS-grad',9,' Divorced',' Machine-op-inspct',' Unmarried',' Black',' Female',0,0,40,' United-States',' <=50K'
28,' ?',157813,' 11th',7,' Divorced',' ?',' Unmarried',' White',' Female',0,0,58,' Canada',' <=50K'
63,' Self-emp-not-inc',26904,' HS-grad',9,' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,98,' United-States',' <=50K'
55,' Self-emp-not-inc',149168,' HS-grad',9,' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,30,' United-States',' <=50K'
31,' Private',265706,' Bachelors',13,' Never-married',' Sales',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
52,' Self-emp-inc',210736,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,60,' United-States',' <=50K'
71,' Private',157909,' Some-college',10,' Never-married',' Other-service',' Not-in-family',' White',' Female',2964,0,60,' United-States',' <=50K'
26,' Private',108658,' HS-grad',9,' Never-married',' Craft-repair',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
39,' Private',172718,' HS-grad',9,' Divorced',' Adm-clerical',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
33,' Private',161745,' Assoc-voc',11,' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,45,' United-States',' <=50K'
35,' Private',465326,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
24,' Private',102493,' HS-grad',9,' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
19,' Private',182355,' Some-college',10,' Never-married',' Adm-clerical',' Own-child',' Black',' Female',0,0,20,' United-States',' <=50K'
18,' Private',104704,' HS-grad',9,' Never-married',' Adm-clerical',' Own-child',' Black',' Male',0,0,40,' United-States',' <=50K'
21,' Local-gov',596776,' Some-college',10,' Never-married',' Adm-clerical',' Own-child',' White',' Male',0,0,40,' Guatemala',' <=50K'
20,' Private',231981,' Some-college',10,' Never-married',' Transport-moving',' Not-in-family',' White',' Male',0,0,32,' United-States',' <=50K'
38,' Private',298841,' Some-college',10,' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',0,0,45,' United-States',' <=50K'
72,' Private',53684,' Some-college',10,' Married-civ-spouse',' Protective-serv',' Husband',' Black',' Male',0,0,40,' United-States',' <=50K'
29,' Private',159768,' HS-grad',9,' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Male',3325,0,40,' Ecuador',' <=50K'
19,' Private',246652,' Some-college',10,' Never-married',' Sales',' Own-child',' White',' Female',0,0,40,' United-States',' <=50K'
30,' Self-emp-inc',68330,' Some-college',10,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,50,' United-States',' <=50K'
29,' Private',446559,' Assoc-acdm',12,' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female',0,0,50,' United-States',' <=50K'
27,' Self-emp-inc',233724,' HS-grad',9,' Separated',' Adm-clerical',' Not-in-family',' White',' Male',0,0,38,' United-States',' <=50K'
43,' Private',161226,' Bachelors',13,' Married-civ-spouse',' Machine-op-inspct',' Husband',' Amer-Indian-Eskimo',' Male',0,0,40,' United-States',' <=50K'
63,' Private',127363,' Some-college',10,' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',0,0,12,' United-States',' <=50K'
52,' Private',131631,' 11th',7,' Separated',' Machine-op-inspct',' Unmarried',' Black',' Male',0,0,40,' United-States',' <=50K'
25,' Private',34541,' Assoc-voc',11,' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',0,0,36,' Canada',' <=50K'
51,' Private',55507,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' Black',' Male',0,0,40,' United-States',' <=50K'
36,' Private',130926,' Bachelors',13,' Divorced',' Adm-clerical',' Not-in-family',' White',' Female',3674,0,40,' United-States',' <=50K'
20,' Private',36235,' Assoc-acdm',12,' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
47,' ?',224108,' HS-grad',9,' Widowed',' ?',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
20,' ?',202994,' Some-college',10,' Never-married',' ?',' Own-child',' White',' Female',0,0,16,' United-States',' <=50K'
